n_atoms,bond_n_bonds,bond_bad_bonds,bond_bond_length_mean,bond_bond_length_std,bond_pass,omega_n_omega,omega_cis_count,omega_trans_count,omega_twisted_count,omega_cis_proline,omega_pass,chiral_n_residues,chiral_d_amino_acids,chiral_pass,clash_skipped,backbone_n_residues,backbone_n_breaks,backbone_missing_atoms,backbone_pass,phipsi_n_residues,phipsi_outliers,phipsi_generously_allowed,phipsi_pass,disulfide_n_disulfides,disulfide_bad_geometry,disulfide_pass,all_tests_pass,protein,category,subcategory,model
13240,831,0,1.3311610804033558,0.0082663930482233,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,449,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_0_r3
13240,831,0,1.3312984203152416,0.0083577393004351,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,451,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_0_r4
13240,831,0,1.3313286513034848,0.007941457241177,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,446,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_0_r5
13231,831,0,1.3318302585876844,0.0086755170833349,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,449,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_0_r1
13231,831,0,1.33153992758323,0.0087628235149858,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,341,456,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_0_r2
13231,831,0,1.331598233093511,0.0087495581515248,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,451,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_0_r3
13231,831,0,1.3316462657049164,0.0086128343895081,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,340,455,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_0_r4
13231,831,0,1.331535511635333,0.0088580612561969,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,340,455,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_0_r5
13231,831,0,1.3310911818899231,0.0079812224159835,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,452,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_0_r1
13231,831,0,1.3313436730384465,0.0077803913229862,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,340,454,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_0_r2
13231,831,0,1.3316495328545437,0.0077781737975817,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,341,453,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_0_r3
13231,831,0,1.3314651581442922,0.007794180796779,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,341,454,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_0_r4
13231,831,0,1.3315381824108876,0.0076591935874528,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,452,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_0_r5
13240,831,0,1.3232896644495042,0.0190820494428257,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,350,445,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_0_r1
13240,831,0,1.323306609722296,0.0190560465671494,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,448,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_0_r2
13240,831,0,1.3232962755691746,0.0190325780241091,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,452,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_0_r3
13240,831,0,1.3232873339135414,0.0190444761666903,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,450,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_0_r4
13240,831,0,1.323313303609481,0.0190617562236436,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,449,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_0_r5
13240,831,0,1.3233042818016647,0.0190659228467108,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,449,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_0_r1
13240,831,0,1.3233057061664963,0.0190627777435795,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,450,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_0_r2
13240,831,0,1.3233225470753338,0.0190722121974335,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,451,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_0_r3
13240,831,0,1.3232898797928925,0.0190736726503941,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,450,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_0_r4
13240,831,0,1.323291517791187,0.0190786730408973,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,342,454,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_0_r5
13240,831,0,1.332126245732188,0.0088601226414916,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,445,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r1
13240,831,0,1.331885197912137,0.0091409653762848,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,442,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r2
13240,831,0,1.3319952665022703,0.0089468898870304,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,446,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r3
13240,831,0,1.331926817809886,0.0089433375445504,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,442,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r4
13240,831,0,1.3319229956453256,0.0091082592180535,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,443,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r5
13240,831,0,1.3313128518236772,0.0085109303918808,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,444,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r1
13240,831,0,1.3313328868486276,0.008270079491386,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,441,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r2
13240,831,0,1.3311268013892543,0.0082949897082122,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,444,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r3
13240,831,0,1.3313697454307112,0.0082468964308032,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,446,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r4
13240,831,0,1.331380851293675,0.0082508753055152,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,447,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r5
13231,831,0,1.3317959437522724,0.0088435971759383,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,340,450,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r1
13231,831,0,1.3318424508663222,0.0086983216559196,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,449,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r2
13231,831,0,1.3318848382553896,0.0084364408347651,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,446,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r3
13231,831,0,1.3317074265876885,0.008945025714635,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,448,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r4
13231,831,0,1.3320193126830546,0.0090538954066327,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,341,450,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r5
13231,831,0,1.331316202948287,0.0081818541463124,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,341,448,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r1
13231,831,0,1.3314077146124457,0.0080876960789033,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,339,451,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r2
13231,831,0,1.331360619654788,0.0080248755357658,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,335,454,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r3
13231,831,0,1.3314760265546337,0.0079193346125329,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,341,447,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r4
13231,831,0,1.331299370676983,0.007938698855727,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,338,450,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r5
13240,831,0,1.3214239832255257,0.0191704495306465,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,445,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_1_r1
13240,831,0,1.3214095450289565,0.0191465526832184,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,444,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_1_r2
13240,831,0,1.3214347537146904,0.0191680541093869,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,446,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_1_r3
13240,831,0,1.3214230159241709,0.0191274461247332,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,353,441,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_1_r4
13240,831,0,1.3214294695809383,0.0191641965565466,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,442,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_1_r5
13240,831,0,1.3214159477825476,0.0191452751893731,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,449,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_1_r1
13240,831,0,1.3214048046443618,0.0191557182265287,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,449,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_1_r2
13240,831,0,1.3214215451704583,0.0191529742184472,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,448,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_1_r3
13240,831,0,1.3214355009253596,0.0191644111800213,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,444,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_1_r4
13240,831,0,1.3214283054509526,0.019152534922009,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,446,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_1_r5
13240,831,0,1.3322070635956298,0.0089263799750763,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,445,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r1
13240,831,0,1.3321374442316425,0.0089977574921698,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,445,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r2
13240,831,0,1.3321497418372847,0.0089647177988918,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,350,443,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r3
13240,831,0,1.3321435403065665,0.0092050870277538,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,446,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r4
13240,831,0,1.3321344934563026,0.0090063159278149,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,444,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r5
13240,831,0,1.3315438082890192,0.0081955617822935,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,453,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r1
13240,831,0,1.331377059247048,0.0080927831034972,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,350,445,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r2
13240,831,0,1.3313756058771415,0.0083813111216102,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,447,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r3
13240,831,0,1.3314653115171982,0.0081570941821207,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,351,446,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r4
13240,831,0,1.3314800033876668,0.0083687920192636,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,450,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r5
13231,831,0,1.3321405237726467,0.0087033135311084,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,446,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r1
13231,831,0,1.3320168483376238,0.0087293289509662,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,351,443,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r2
13231,831,0,1.331882902354986,0.0087862365302741,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,350,442,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r3
13231,831,0,1.331900710286712,0.0088376033277248,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,446,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r4
13231,831,0,1.3321205569107906,0.0085759831770725,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,350,442,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r5
13231,831,0,1.3313960101506168,0.007962979385802,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,342,453,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r1
13231,831,0,1.3315634597196786,0.0079369906126475,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,448,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r2
13231,831,0,1.3317174967184495,0.0077325887730358,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,451,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r3
13231,831,0,1.3317184876843924,0.0078020488548868,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,449,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r4
13231,831,0,1.331458708644144,0.0079176464385525,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,450,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r5
13240,831,0,1.3199168789262985,0.0185473536101662,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,351,440,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_2_r1
13240,831,0,1.319912805942774,0.018516733661246,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,354,437,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_2_r2
13240,831,0,1.3199109902135795,0.0184973620274905,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,351,443,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_2_r3
13240,831,0,1.3199041419312303,0.0185491713180383,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,350,440,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_2_r4
13240,831,0,1.319912890931822,0.018527829022027,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,352,442,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_2_r5
13240,831,0,1.319887148239267,0.018523771553734,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,445,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_2_r1
13240,831,0,1.319912431293034,0.0185404673269588,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,449,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_2_r2
13240,831,0,1.3199199013693166,0.0185198449003775,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,445,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_2_r3
13240,831,0,1.319910709955299,0.0185354393161103,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,445,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_2_r4
13240,831,0,1.3198872897723826,0.0185293096949791,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,447,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_2_r5
13240,831,0,1.331834032571947,0.0090825301885509,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,341,452,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r1
13240,831,0,1.3318740233346191,0.0089595251214373,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,341,452,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r2
13240,831,0,1.3319569187663929,0.008899762928306,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,342,450,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r3
13240,831,0,1.3317370436914695,0.0090867597958385,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,340,451,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r4
13240,831,0,1.3319376312488191,0.0088714384381992,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,449,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r5
13240,831,0,1.3314597034116291,0.0083607268218763,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,341,453,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r1
13240,831,0,1.3313432066662994,0.0082220315961035,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,452,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r2
13240,831,0,1.3313916280178006,0.0084999889188038,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,448,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r3
13240,831,0,1.3313916833351886,0.0083364270048095,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,450,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r4
13240,831,0,1.3311633804669278,0.0085606277470659,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,450,False,0,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r5
13231,831,0,1.331667173818937,0.0091961001147687,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,449,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r1
13231,831,0,1.33189575737876,0.0089433715807981,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,447,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r2
13231,831,0,1.3316611442405104,0.0091405024630659,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,451,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r3
13231,831,0,1.3320691766182928,0.008931274744709,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,346,447,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r4
13231,831,0,1.3319633472594925,0.0089670565749545,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,453,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r5
13231,831,0,1.3311987935435758,0.0081870865280398,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,342,453,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r1
13231,831,0,1.3313289223314575,0.0080491696310587,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,335,457,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r2
13231,831,0,1.3311931510006714,0.0081558539671175,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,336,460,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r3
13231,831,0,1.3313738226568532,0.0079965056996133,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,335,456,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r4
13231,831,0,1.3314479574469682,0.0081005060795259,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,338,454,False,0,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r5
13240,831,0,1.3204613144067574,0.019277695658031,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,342,451,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_3_r1
13240,831,0,1.3204863543004215,0.0193215216543579,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,446,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_3_r2
13240,831,0,1.3204835108239028,0.0193108818343882,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,343,450,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_3_r3
13240,831,0,1.3204553246684785,0.0193114397153941,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,450,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_3_r4
13240,831,0,1.3204627991257578,0.019295559799546,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,345,446,False,0,0,True,True,1AZS,Boltz,relaxed_normal_beta,boltz_input_model_3_r5
13240,831,0,1.320476794005141,0.0192612767674608,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,342,450,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_3_r1
13240,831,0,1.320442846624978,0.0193044949730927,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,339,453,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_3_r2
13240,831,0,1.3204678365231013,0.0192687197912095,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,344,448,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_3_r3
13240,831,0,1.320473893985682,0.0192903833121845,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,337,456,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_3_r4
13240,831,0,1.3205085345031884,0.0192710966437849,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,336,456,False,0,0,True,True,1AZS,Boltz,relaxed_normal_ref15,boltz_input_model_3_r5
13238,831,0,1.331592098297939,0.0091393804583011,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,446,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r1
13238,831,0,1.331999711071377,0.0090402646238075,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,353,444,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r2
13238,831,0,1.3319661530054785,0.0090167635636782,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,444,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r3
13238,831,0,1.3317811247534916,0.0090352104736182,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,446,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r4
13238,831,0,1.3318926653198102,0.009158270342506,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,353,441,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r5
13238,831,0,1.3312172782223544,0.0084292077762379,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,352,443,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r1
13238,831,0,1.3313461181110433,0.00835897091441,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,443,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r2
13238,831,0,1.331169834052542,0.008652287454965,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,352,441,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r3
13238,831,0,1.3312893133345154,0.0083609926987393,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,350,443,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r4
13238,831,0,1.3314350405295323,0.0083522767925801,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,352,439,False,1,0,True,True,1AZS,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r5
13229,831,0,1.3317466586504512,0.0090672504851838,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,447,False,1,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r1
13229,831,0,1.331723397180373,0.0086656935512939,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,446,False,1,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r2
13229,831,0,1.3318147368073718,0.0088022922346161,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,447,False,1,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r3
13229,831,0,1.3318205553404587,0.0087487979340871,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,348,446,False,1,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r4
13229,831,0,1.3319149286097225,0.0086613425692504,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,349,447,False,1,0,True,True,1AZS,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r5
13229,831,0,1.331172192628608,0.008234401336171,True,831,2,829,0,2,True,782,0,True,True,834,0,0,True,828,347,449,False,1,0,True,True,1AZS,Boltz,relaxed_dualspace_ref15,boltz_input_model_4_r1
